,Unnamed: 0,anime,season,year,category,songname,artist,link,extra,status
540,540,Sakura-sou no Pet na Kanojo (The Pet Girl of Sakurasou),Fall 2012,2012,Opening Theme,I call your name again,Nanami Aoyama (Mariko Nakatsu),https://www.youtube.com/watch?v=qGBArStE9sI,I call your name again - Sakurasou no Pet na Kanojo - Nanami Aoyama,
541,541,Sakura-sou no Pet na Kanojo (The Pet Girl of Sakurasou),Fall 2012,2012,Ending Theme,DAYS of DASH,Konomi Suzuki,https://www.youtube.com/watch?v=me_5Y5v5SrU,Days of Dash-Konomi Suzuki,
542,542,Sakura-sou no Pet na Kanojo (The Pet Girl of Sakurasou),Fall 2012,2012,Ending Theme,Prime number ~Kimi to Deaeru Hi~ (Prime number～君と出会える日～),Asuka Ookura (大倉明日香),https://www.youtube.com/watch?v=1EXMIdue8Tg,[FULL] Prime Number ~Kimi to Deaeru Hi~ - Asuka Okura,
543,543,Sakura-sou no Pet na Kanojo (The Pet Girl of Sakurasou),Fall 2012,2012,Ending Theme,Kyou no Hi wa Sayounara (今日の日はさようなら),"Horie Yui, Nakatsu Mariko, Takamori Natsumi, Matsuoka Yoshitsugu,Sakurai Takahiro, Kayano Ai, Kawasumi Ayako, Toyoguchi Megumi ",https://www.youtube.com/watch?v=VyZQ0ij8L3o,Sakurasou No Pet Na Kanojo - Kyou No Hi Wa Sayounara with Lyric,
544,544,Sankarea (Sankarea_ Undying Love),Spring 2012,2012,Ending Theme,Above your hand,Annabel,https://www.youtube.com/watch?v=WKU9vSTs2M4,[Official Video] Annabel - Above your hand -,
545,545,Sankarea OVA,,1900,Ending Theme,Above your hand,Annabel,https://www.youtube.com/watch?v=WKU9vSTs2M4,[Official Video] Annabel - Above your hand -,
546,546,Sankarea_ Wagahai mo... Zombie de Aru,,1900,Ending Theme,Above your hand,Annabel,https://www.youtube.com/watch?v=WKU9vSTs2M4,[Official Video] Annabel - Above your hand -,
547,547,Satsuriku no Tenshi (Angels of Death),Summer 2018,2018,Ending Theme,Pray,Rachel,https://www.youtube.com/watch?v=tvu8cFQheFQ,Satsuriku no Tenshi (殺戮の天使 / Angels Of Death) Ending - 'PRAY' Lyrics Video [Kan/Rom/Eng],
548,548,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,,1900,Ending Theme,Viator (ウィアートル),rionos,https://www.youtube.com/watch?v=lLnUpHa8n1k,rionos - Viator (ウィアートル) [Maquia Theme Song - HD],
549,549,School Days,Summer 2007,2007,Opening Theme,Innocent Blue (イノセント・ブルー),DeviceHigh,https://www.youtube.com/watch?v=wMbvi5hGswI,DeviceHigh - Innocent Blue (full),
550,550,School Days,Summer 2007,2007,Ending Theme,Usotsuki (ウソツキ),CooRie,https://www.youtube.com/watch?v=o5Z2qorWyDw,School Days- ウソツキ / Usotsuki,
551,551,School Days,Summer 2007,2007,Ending Theme,Ai no kakera (愛のカケラ),Miyuki Hashimoto,https://www.youtube.com/watch?v=MqmnBzw1DHU,[Vietsub+Lyrics] Ai no Kakera - Hashimoto Miyuki,
552,552,School Days,Summer 2007,2007,Ending Theme,Waltz (ワルツ),Kanako Itou,https://www.youtube.com/watch?v=45_NeoLanXw,School Days Ending (Waltz by Itou Kanako),
553,553,School Days,Summer 2007,2007,Ending Theme,Kioku no Umi (記憶の海]),yozuca_,https://www.youtube.com/watch?v=1LCrKb114FY,yozuca - Kioku no Umi,
554,554,School Days,Summer 2007,2007,Ending Theme,Look at Me,YURIA,https://www.youtube.com/watch?v=wW7XG6FJdSU,06 Look At Me - School Days,
555,555,School Days,Summer 2007,2007,Ending Theme,Still I Love You ~Mitsumeru Yori wa Shiawase~ (～みつめるよりは幸せ～),Kiriko –,https://www.youtube.com/watch?v=d9Reh-01qA0,Still I Love You ~Mitsumeru Yori Wa Shiawase~ (Sekai & Kotonoha Ver.),
556,556,School Days_ Magical Heart Kokoro-chan,,1900,Opening Theme,Magical Heart Kokoro-chan Theme (「マジカルハートこころちゃん」のテーマ),Magical Heart_ Megu Ashiro,https://www.youtube.com/watch?v=qSS74chdGFs,School Days OVA 😍 Magical Heart Kokoro-chan - Creditless Opening,
557,557,School Days_ Valentine Days,,1900,Opening Theme,Innocent Blue,DeviceHigh,https://www.youtube.com/watch?v=Wyk8ZOUnzbw,09 Innocent Blue - School Days,
558,558,School Days_ Valentine Days,,1900,Ending Theme,"hello, my happiness",Hashimoto Miyuki,https://www.youtube.com/watch?v=TtW78vGg4rc,"03 Hello, My Happiness - School Days",
559,559,Seiken Densetsu_ Legend of Mana - The Teardrop Crystal,Fall 2022,2022,Opening Theme,Tear of Will,Saori Hayami,https://www.youtube.com/watch?v=GRdfBOmRhS4,早見沙織「Tear of Will」Music Video（Legend of Mana -The Teardrop Crystal- OP）,
560,560,Seiken Densetsu_ Legend of Mana - The Teardrop Crystal,Fall 2022,2022,Ending Theme,Song of Mana -The Teardrop Crystal-,Seraphina (CV_ Saori Hayami),https://www.youtube.com/watch?v=U4ZOf5hJLPM,聖剣伝説 Legend of Mana ティアストーン 真珠姫ルート,
561,561,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),"Mai Sakurajima (Asami Seto), Tomoe Koga (Nao Touyama), Rio Futaba (Atsumi Tanezaki), Nodoka Toyohama (Maaya Uchida), Kaede Azusawara (Yurika Kubo), Shouko Makinohara (Inori Minase)",https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
562,562,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Mai Sakurajima (Asami Seto),https://www.youtube.com/watch?v=6OPQIjsGqls,Fukas,
563,563,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Tomoe Koga (Nao Touyama),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
564,564,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Rio Futaba (Atsumi Tanezaki),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
565,565,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Nodoka Toyohama (Maaya Uchida),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
566,566,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Kaede Azusawara (Yurika Kubo),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
567,567,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,,1900,Ending Theme,Fukashigi no Carte movie ver_ (不可思議のカルテ movie ver_),"Mai Sakurajima (Asami Seto), Tomoe Koga (Nao Touyama), Rio Futaba (Atsumi Tanezaki), Nodoka Toyohama (Maaya Uchida), Kaede Azusawara (Yurika Kubo), Shouko Makinohara (Inori Minase)",https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
568,568,Sennen Joyuu (Millennium Actress),,1900,Opening Theme,Chiyoko no Theme Mode-1 (千代子のテーマ MODE-1),Susumu Hirasawa,https://www.youtube.com/watch?v=LG-0bAJ68qk,Susumu Hirasawa - Chiyoko's Theme (Mode-1),
569,569,Sennen Joyuu (Millennium Actress),,1900,Ending Theme,Rotation [lotus-2],Susumu Hirasawa,https://www.youtube.com/watch?v=S9ZR3m4Jd5g,Susumu Hirasawa - Rotation [LOTUS-2] - Live Phonon 2553,
570,570,Senyoku no Sigrdrifa (Warlords of Sigrdrifa),Fall 2020,2020,Ending Theme,Fly high,Miyako Muguruma (Nene Hieda),https://www.youtube.com/watch?v=3holBjz9WOs,Miyako's Hero Cannon Compilation.,
571,571,Seven Knights Revolution_ Eiyuu no Keishousha,Spring 2021,2021,Ending Theme,Towa no Hana (永久ノ花(とわのはな)),Nemo (CV_ Daiki Yamashita) & Faria (CV_ Hibiku Yamamura), ,fuckup,sus
572,572,Sewayaki Kitsune no Senko-san (The Helpful Fox Senko-san),Spring 2019,2019,Opening Theme,Koyoi mofumofu!! (今宵mofumofu!!),"Senko (Azumi Waki), Shiro (Maaya Uchida)",https://www.youtube.com/watch?v=vvC7KJS_t1Q,Sewayaki Kitsune no Senko-san OP Lengkap - Koyoi mofumofu !! ／ Senko & Shiro,
573,573,Sewayaki Kitsune no Senko-san (The Helpful Fox Senko-san),Spring 2019,2019,Ending Theme,Moffumoffu DE Yoi no Ja yo (もっふもっふ DE よいのじゃよ),"Senko (Azumi Waki), Shiro (Maaya Uchida)",https://www.youtube.com/watch?v=pPADQvbCyI0,Sewayaki Kitsune no Senko-san OP Lengkap - Koyoi mofumofu,
574,574,"Shachou, Battle no Jikan desu!",Spring 2020,2020,Ending Theme,Oyasumi (おやすみ),Yutoria (Kana Ichinose),https://www.youtube.com/watch?v=t9cEv8zr8Mg,"Shachou, Battle no Jikan desu! ED Full Yutoria (CV: Kana Ichinose) – Oyasumi",
575,575,Shadows House,Spring 2021,2021,Opening Theme,a hollow shadow,Kenichirou Suehiro (末廣健一郎),https://www.youtube.com/watch?v=9t9G-I53SHg,a hollow shadow,
576,576,Shadows House,Spring 2021,2021,Ending Theme,Watashi no Kanpeki na Sekai (私の完璧な世界),Kenichirou Suehiro (末廣健一郎),https://www.youtube.com/watch?v=fS82BV82LqE,シャドーハウスED　「私の完璧な世界」 |  第8話　手のひらの上  より　｜　末廣健一郎  |  Shadows House ending song (episode 8),
577,577,Shaman King (2021),Spring 2021,2021,Opening Theme,Get up! Shout!,Nana Mizuki,https://www.youtube.com/watch?v=RitVvlRBEmY,水樹奈々「Get up! Shout!」MUSIC CLIP,
578,578,Shaman King (2021),Spring 2021,2021,Ending Theme,Courage Soul,You Asakura (Yoko Hikasa),https://www.youtube.com/watch?v=6TKrguSn7pg,Courage Soul,
579,579,Shaman King (2021),Spring 2021,2021,Ending Theme,Hazuki (ハヅキ),saji,https://www.youtube.com/watch?v=iPzE6_aJ3p4,saji - 「ハヅキ」(TVアニメ「SHAMAN KING」第3弾エンディングテーマ)MUSIC VIDEO,
580,580,Shiguang Dailiren (Link Click),,1900,Opening Theme,Dive Back In Time,Bai Sha JAWS (白鲨JAWS) (China),https://www.youtube.com/watch?v=fLmOJxmkZaw,"Dive Back in Time - 白鲨JAWS 『Every minute that I dialed back in time, Every single existence rewinds』",
581,581,Shiguang Dailiren (Link Click),,1900,Opening Theme,Dive Back In Time,bicaso feat_ Gen Kakon (Japan),https://www.youtube.com/watch?v=Kfjxq7jbd9A,Link click OP Dive Back In Time Full song Japanese Version by bicaso feat. Gen Kakon,
582,582,Shiguang Dailiren (Link Click),,1900,Ending Theme,OverThink,bicaso feat_ EAERAN (Japan),https://www.youtube.com/watch?v=SqvKZnrqmUs,Link Click ED/Ending「FULL」- bicaso feat. EAERAN「OverThink」《JP Ver.》,
583,583,Shiguang Dailiren (Link Click),,1900,Ending Theme,OverThink,Fan Ka (饭卡) (China),https://www.youtube.com/watch?v=htoiyFhkn1A,Overthink AMV  Link Click FULL ED 时光代理人【Chinese/English/Pinyin Lyrics】【中文/英文/拼音歌词】時光代理人 by 饭卡 Fan Ka,
584,584,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Opening Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
585,585,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Ending Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
586,586,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Ending Theme,"be perfect, plz!",Riko Azuna,https://www.youtube.com/watch?v=qgaCdeECgPk,"Riko Azuna - be perfect, plz!",
587,587,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Ending Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
588,588,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,,1900,Opening Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
589,589,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,,1900,Ending Theme,"be perfect, plz!",Riko Azuna,https://www.youtube.com/watch?v=qgaCdeECgPk,"Riko Azuna - be perfect, plz!",
590,590,Shingeki no Kyojin Season 3 Part 2,Spring 2019,2019,Ending Theme,T-KT,Hiroyuki Sawano,https://www.youtube.com/watch?v=mpqY5n4wZhM,Attack on Titan OST - T-KT | Hiroyuki Sawano,
591,591,Shingeki no Kyojin_ The Final Season,Winter 2021,2021,Opening Theme,Boku no Sensou (僕の戦争),Shinsei Kamattechan (神聖かまってちゃん),https://www.youtube.com/watch?v=goXKlOozyx8,神聖かまってちゃん「僕の戦争」Music Video,
592,592,Shinmai Renkinjutsushi no Tenpo Keiei,Fall 2022,2022,Opening Theme,Hajimaru Welcome (はじまるウェルカム),Aguri Oonishi,https://www.youtube.com/watch?v=Z_MVex_3sp0,Aguri Ohnishi / Hajimaru Welcome,
593,593,Shinmai Renkinjutsushi no Tenpo Keiei,Fall 2022,2022,Ending Theme,Fine Days,Nanaka Suwa,https://www.youtube.com/watch?v=0w6iYDIbOS0,諏訪ななか / Fine Days(TVアニメ「新米錬金術師の店舗経営」エンディングテーマ),
594,594,Shinobi no Ittoki,Fall 2022,2022,Opening Theme,Hikari (光),Humbreaders (ハンブレッダーズ),https://www.youtube.com/watch?v=tSJtsaqoEpE,ハンブレッダーズ「光」Music Video,
595,595,Shinobi no Ittoki,Fall 2022,2022,Ending Theme,Oboetate (おぼえたて),hockrockb (黒子首),https://www.youtube.com/watch?v=aOiNlXKhb_M,黒子首 / おぼえたて -OFFICIAL MUSIC VIDEO-,
596,596,Shirobako,Fall 2014,2014,Opening Theme,I'm Sorry EXODUS (あいむそーりーEXODUS),"Tracy (トレイシー) (Mai Nakahara, Shizuka Itou, Ai Kayano)",https://www.youtube.com/watch?v=h38x7FZE3Ok,あいむそーりーEXODUS～おっさん技術者応援歌 ver ～,
597,597,Shirobako,Fall 2014,2014,Ending Theme,Yama Harinezumi Andes Chucky (山はりねずみアンデスチャッキー),Miyuki Kunitake,https://www.youtube.com/watch?v=zvFOx0IHgs0,"""Shirobako"" - Ending 06 (""Yama Harinezumi Andes Chucky"")",
598,598,Shirobako Specials,,1900,Opening Theme,I'm Sorry EXODUS (あいむそーりーEXODUS),"Tracy (トレイシー) (Mai Nakahara, Shizuka Itou, Ai Kayano)",https://www.youtube.com/watch?v=h38x7FZE3Ok,あいむそーりーEXODUS～おっさん技術者応援歌 ver ～,
599,599,Shirobako Specials,,1900,Opening Theme,Alice in Blue (アリス・イン・ブルー),Rita,https://www.youtube.com/watch?v=g9dFxeTmADE,SHIROBAKO OVA2 第三飛行少女隊   op    アリス・イン・ブルー,
600,600,Shirobako Specials,,1900,Ending Theme,C Melo kara Ai wo Komete (Cメロから愛を込めて),Akane (Mai Nakahara), ,fuckup,sus
601,601,Shirobako Specials,,1900,Ending Theme,Angel Fly,Rita,https://www.youtube.com/watch?v=YykjpeuMNEk,Coldplay - Hymn For The Weekend (Official Video),
602,602,Shiroi Suna no Aquatope (The Aquatope on White Sand),Summer 2021,2021,Opening Theme,Tomedonai Shiosai ni Bokutachi wa Nani wo Utaudarou ka (とめどない潮騒に僕たちは何を歌うだろうか),ARCANA PROJECT,https://www.youtube.com/watch?v=qh1MuDT-o3w,ARCANA PROJECT『とめどない潮騒に僕たちは何を歌うだろうか』,
603,603,Shiroi Suna no Aquatope (The Aquatope on White Sand),Summer 2021,2021,Ending Theme,Shingektsu no da Carpo (新月のダ・カーポ),Risa Aizawa,https://www.youtube.com/watch?v=rDF_ki9wKlM,相沢梨紗(でんぱ組.inc) / 新月のダ・カーポ,
604,604,Shironeko Project_ Zero Chronicle,Spring 2020,2020,Ending Theme,Yasashiki Yami no Uta (やさしき闇の詩),Iris (Yui Horie),https://www.youtube.com/watch?v=CKL1zYP71tA,やさしき闇の詩,
605,605,Shuumatsu Nani Shitemasu ka_ Isogashii desu ka_ Sukutte Moratte Ii desu ka_,Spring 2017,2017,Opening Theme,Scarborough Fair,Tamaru Yamada,https://www.youtube.com/watch?v=ogwZuQM0hgA,Scarborough Fair,
606,606,Shuumatsu Nani Shitemasu ka_ Isogashii desu ka_ Sukutte Moratte Ii desu ka_,Spring 2017,2017,Ending Theme,Ever be my love,Tamaru Yamada,https://www.youtube.com/watch?v=bSKEqcinWMw,Tamaru Yamada - Ever Be My Love,
607,607,Sora yori mo Tooi Basho (A Place Further Than The Universe),Winter 2018,2018,Opening Theme,The Girls Are Alright!,saya,https://www.youtube.com/watch?v=KjujhbdPoCU,Sora yori mo Tooi Basho OP - The Girls Are Alright! / saya,
608,608,Special A (Special A (S.A)),Spring 2008,2008,Opening Theme,Special Days,"Hitomi Nabatame, Yuuko Gotou, Ayahi Takagaki",https://www.youtube.com/watch?v=y0DRUDCA6yM,Special A OP 1 Full Lyrics - Special Days,
609,609,Special A (Special A (S.A)),Spring 2008,2008,Ending Theme,Hidamari no Gate (陽だまりのゲート),"Jun Fukuyama, Hiro Shimono, Tsubasa Yonaga, Kazuma Horie",https://www.youtube.com/watch?v=2JOs4X4Z5_c,陽だまりのゲート (Hidamari no Gate) [ Kei X Hikari ] ( Special A Theme Song ) AMV,
610,610,Spy x Family Part 2,Fall 2022,2022,Opening Theme,SOUVENIR,BUMP OF CHICKEN,https://www.youtube.com/watch?v=C9vAUfSEh8Q,BUMP OF CHICKEN「SOUVENIR」,
611,611,Spy x Family Part 2,Fall 2022,2022,Ending Theme,Shikisai (色彩),yama,https://www.youtube.com/watch?v=E9Dru15yq9w,yama『色彩』MV（TVアニメ「SPYxFAMILY」第2クールエンディング主題歌）,
612,612,Strike the Blood_ Valkyria no Oukoku-hen,,1900,Opening Theme,Little Charm Fang (リトルチャームファング),Yuka Iguchi,https://www.youtube.com/watch?v=-gH5D1AjXis,井口裕香「リトルチャームファング」MusicVideo Short Ver.,
613,613,Subarashiki Kono Sekai The Animation,Spring 2021,2021,Opening Theme,Calling -Animation OP Ver_-,Leah,https://www.youtube.com/watch?v=or_MDJnmihc,Defendant collapses in court after guilty verdict,
614,614,Subarashiki Kono Sekai The Animation,Spring 2021,2021,Opening Theme,Twister -Animation OP Ver_-,MJR,https://www.youtube.com/watch?v=yVWbiDlZdcw,"Hildebrand's, Inc MJR Cinema 20 Ad",
615,615,Suki tte Ii na yo. (Say _I Love You._),Fall 2012,2012,Opening Theme,Friendship ~ for Sukitte Ii na yo_ (Friendship～for 好きっていいなよ。),Ritsuko Okazaki,https://www.youtube.com/watch?v=Ijp5hRogCh4,Friendship [ OP Sukitte li Na Yo ] - Okazaki Ritsuko [ Indosub + Vietsub + Engsub + Españolsub ],
616,616,Suki tte Ii na yo. Dareka ga (Say _I Love You._ OVA),,1900,Opening Theme,Friendship ~ for Sukitte Ii na yo_ (Friendship～for 好きっていいなよ。),Ritsuko Okazaki,https://www.youtube.com/watch?v=Ijp5hRogCh4,Friendship [ OP Sukitte li Na Yo ] - Okazaki Ritsuko [ Indosub + Vietsub + Engsub + Españolsub ],
617,617,Summer Wars,,1900,Ending Theme,Bokura no Natsu no Yume,Tatsuro Yamashita_,https://www.youtube.com/watch?v=RyPgzkormq0,The Summer Dream/Bokura No Natsu No Yume,
618,618,Sword Art Online Alternative_ Gun Gale Online,Spring 2018,2018,Ending Theme,To see the future,Karen Kohiruimaki (Tomori Kusunoki),https://www.youtube.com/watch?v=ctvjH00MEoM,Karen Kohiruimaki - 「To see the future」,
619,619,Sword Art Online Alternative_ Gun Gale Online - Refrain,,1900,Ending Theme,To see the future,Karen Kohiruimaki (Tomori Kusunoki),https://www.youtube.com/watch?v=ctvjH00MEoM,Karen Kohiruimaki - 「To see the future」,
620,620,Sword Art Online_ Alicization - War of Underworld Reflection,,1900,Ending Theme,Blazing the future,"Kirito (Yoshitsugu Matsuoka), Eugeo (Shimazaki Nobunaga), and Alice (Ai Kayano)",https://www.youtube.com/watch?v=E9aIkKnfAGU,Sword Art Online Alicization Character Song 8 - Blazing The Future - Sub Español + Romaji,
621,621,Tada-kun wa Koi wo Shinai (Tada Never Falls in Love),Spring 2018,2018,Opening Theme,Otomodachi Film (オトモダチフィルム),Masayoshi Ooishi,https://www.youtube.com/watch?v=CP9mzbSTZPk,オーイシマサヨシ「オトモダチフィルム」（TVアニメ『多田くんは恋をしない』オープニングテーマ）Music Video Full ver.,
622,622,Tada-kun wa Koi wo Shinai (Tada Never Falls in Love),Spring 2018,2018,Ending Theme,Love Song (ラブソング),Teresa Wagner (CV_ Manaka Iwami),https://www.youtube.com/watch?v=XgwFqp8y_es,"【ラブソング】Love Song by Teresa Wagner (CV: Manaka Iwami) [Kanji,EngSub]",
623,623,Taisou Zamurai (The Gymnastics Samurai),Fall 2020,2020,Opening Theme,Shanghai Honey (上海ハニー),"Joutarou Aragaki (Daisuke Namikawa), Leonardo (Kensho Ono), Tetsuo Minamino (Yuki Kaji)",https://www.youtube.com/watch?v=7l7SGIuwwDs,Top 25 Anime Openings of Fall 2020,
624,624,Taisou Zamurai (The Gymnastics Samurai),Fall 2020,2020,Ending Theme,Shanghai Honey (上海ハニー),"Joutarou Aragaki (Daisuke Namikawa), Leonardo (Kensho Ono), Tetsuo Minamino (Yuki Kaji)",https://www.youtube.com/watch?v=BDuoe3S5iy8,ORANGE RANGE - Shanghai Honey (上海ハニー) [w/ Lyrics on Screen],
625,625,Tate no Yuusha no Nariagari (The Rising of the Shield Hero),Winter 2019,2019,Ending Theme,RISE,MADKID,https://www.youtube.com/watch?v=Cs85gCoCaBA,MADKID / RISE ('The Rising of the Shield Hero' Opening Theme),
626,626,Tensei shitara Ken Deshita (Reincarnated as a Sword),Fall 2022,2022,Opening Theme,Tensei Shitara Ken deshita (転生したら剣でした),Kishida Kyoudan & The Akeboshi Rockets,https://www.youtube.com/watch?v=RR6hnwWdJJ0,Kisida Kyoudan & The Akebosi Rockets - Reincarnated as a Sword,
627,627,Tensei shitara Ken Deshita (Reincarnated as a Sword),Fall 2022,2022,Ending Theme,more＜STRONGLY,Maon Kurosaki,https://www.youtube.com/watch?v=W1t86VK-R4k,Tensei shitara Ken Deshita Ending Full : more＜STRONGLY – Maon Kurosaki Lyrics [CC],
628,628,To LOVE-Ru OVA,,1900,Opening Theme,Yattekoi! Daisuki,Haruka Tomatsu and Sayuri Yahagi,https://www.youtube.com/watch?v=qrdU0CJ5Nqc,"OPENING OVA ""TO LOVE RU TROUBLE"" - *YATTEKOI! DAISUKI♥* - HARUKA TOMATSU Ft. SAYURI YAHAGI - 2010",
629,629,To LOVE-Ru OVA,,1900,Ending Theme,Apple Panic!_ (あっぷる・ぱにっく!_),Haruka Tomatsu and Sayuri Yahagi,https://www.youtube.com/watch?v=n-66QFMawwo,To Love-Ru - Apple Panic (あっぷる・ぱにっく!?),
630,630,Toki wo Kakeru Shoujo (The Girl Who Leapt Through Time),,1900,Opening Theme,夏空～オープニング・テーマ～ (Summer Sky ~ Opening Theme~),Kiyoshi Yoshida,https://www.youtube.com/watch?v=sasJZTOUfpk,０１：夏空～オープニングテーマ～,
631,631,Tokyo Godfathers,,1900,Ending Theme,Ode to Joy,Moonriders,https://www.youtube.com/watch?v=A8mYUZKFS9M,Tokyo Godfathers ED - No.9 (Ode to Joy),
632,632,Tonari no Kyuuketsuki-san,Fall 2018,2018,Opening Theme,†Kyuutie Ladies† (†吸tie Ladies†),"Sophie Twilight (Miyu Tomita), Akari Amano (Yuu Sasahara), Hinata Natsuki (Lynn), Elly (Azumi Waki)",https://www.youtube.com/watch?v=U1CkvRo-aoE,[ENG SUBS] What Tomita Miyu wants Santa to get her for Christmas,
633,633,Tonari no Kyuuketsuki-san,Fall 2018,2018,Ending Theme,Happy!! Strange Friends (HAPPY!!ストレンジフレンズ),"Sophie Twilight (Miyu Tomita), Akari Amano (Yuu Sasahara), Hinata Natsuki (Lynn), Erie (Azuki Waki)",https://www.youtube.com/watch?v=3p3Oyu9gvDE,Happy!! Strange Friends - Tonari no Kyuuketsuki-san ED - Piano Arrangement [Synthesia],
634,634,Tonikaku Kawaii (TONIKAWA_ Over The Moon For You),Fall 2020,2020,Opening Theme,Koi no Uta (feat_ Tsukasa Tsukuyomi) (恋のうた (feat_ 由崎司)),Yunomi feat_ Tsukasa Tsukuyomi (Akari Kitou),https://www.youtube.com/watch?v=NQSeENqfskI,Koino Uta feat. Tsukasa Yuzaki,
635,635,Tsukumogami Kashimasu (We Rent Tsukumogami),Summer 2018,2018,Ending Theme,Koyoi wa Yume wo Misasete (今宵は夢を見させて),Mai Kuraki,https://www.youtube.com/watch?v=Bj07QLaydlM,Tsukumogami Kashimasu ED FULL   Koyoi wa Yume wo Misasete [Vietsub],
636,636,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka_,Summer 2019,2019,Ending Theme,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki Mama,Mamako Oosuki (Ai Kayano),https://www.youtube.com/watch?v=J09DdWOSbhQ,Okaasan Ending【English Lyrics】Tsuujou Kougeki ga Zentai Kougeki de ni Kai Kougeki Mama by Ai Kayano,
637,637,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka_ Namiuchigiwa no Okaasan wa Suki desu ka_,,1900,Ending Theme,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki Mama (通常攻撃が全体攻撃で二回攻撃ママ),Mamako Oosuki (Ai Kayano),https://www.youtube.com/watch?v=J09DdWOSbhQ,Okaasan Ending【English Lyrics】Tsuujou Kougeki ga Zentai Kougeki de ni Kai Kougeki Mama by Ai Kayano,
638,638,Uchi no Maid ga Uzasugiru! (UzaMaid!),Fall 2018,2018,Opening Theme,Uza Uza☆Wows! (ウザウザ☆わおーっす！),Misha Takanashi (Haruka Shiraishi) & Tsubame Kamoi (Manami Numakura),https://www.youtube.com/watch?v=I_dpfG9i7fs,"Uchi no Maid ga Uzasugiru! Opening Full: ""Uza Uza☆Wows!"" by Misha & Tsubame",
